cycle,state_name,district_name,block_name,village_name,N_High,N_Low,N_Medium,P_High,P_Low,P_Medium,K_High,K_Low,K_Medium,S_Sufficient,S_Deficient,OC_High,OC_Low,OC_Medium,PH_Alkaline,PH_Acidic,PH_Neutral,EC_Saline,EC_NonSaline,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
2023-24,Andhra Pradesh,Bapatla,Karamchedu,Swarna,0,83,0,2,75,6,83,0,0,82,1,0,80,3,5,0,78,1,82,4,79,11,72,43,40,33,50,47,36
2023-24,Andhra Pradesh,Bapatla,Karamchedu,Karamchedu,0,198,0,2,159,37,198,0,0,163,35,0,194,4,0,0,198,8,190,1,197,71,127,163,35,101,97,164,34
2023-24,Andhra Pradesh,Bapatla,Karamchedu,Daggubadu,0,37,0,2,16,19,37,0,0,30,7,0,34,3,0,0,37,0,37,4,33,11,26,35,2,21,16,29,8
2023-24,Andhra Pradesh,Bapatla,Karamchedu,Kunkalamarru,0,78,0,0,75,3,77,0,1,70,8,1,74,3,0,0,78,12,66,1,77,22,56,77,1,70,8,63,15
2023-24,Andhra Pradesh,Bapatla,Karlapalem,Karlapalem,0,124,29,1,143,8,73,10,70,116,37,3,123,27,1,11,141,36,117,117,36,79,74,153,0,102,51,85,67
2023-24,Andhra Pradesh,Bapatla,Karlapalem,Buddam,0,17,0,0,16,1,13,0,4,13,4,0,17,0,0,0,17,3,14,1,16,8,9,17,0,12,5,2,15
2023-24,Andhra Pradesh,Bapatla,Karlapalem,Yazali,0,98,23,1,108,12,101,1,19,104,17,0,93,28,0,0,121,30,91,34,87,47,74,119,2,95,26,97,24
2023-24,Andhra Pradesh,Bapatla,Karlapalem,Perali,0,87,0,0,83,4,23,13,51,63,24,0,86,1,0,0,87,15,72,58,29,27,60,79,8,75,12,54,33
2023-24,Andhra Pradesh,Bapatla,Karlapalem,Ganapavaram,0,78,20,0,92,5,70,1,27,71,27,0,76,22,5,0,93,21,77,9,89,31,67,98,0,82,16,23,75
2023-24,Andhra Pradesh,Bapatla,Kollur,Potharlanka,0,74,27,0,56,45,64,0,37,100,1,0,61,40,1,0,100,1,100,15,86,90,11,98,3,94,7,62,39
2023-24,Andhra Pradesh,Bapatla,Kollur,Gajullanka,0,40,39,2,51,26,52,0,27,79,0,8,23,48,0,0,79,0,79,24,55,36,42,67,9,69,9,49,30
2023-24,Andhra Pradesh,Bapatla,Kollur,Ipur,0,10,5,1,9,5,10,0,5,14,1,0,7,8,0,0,15,0,15,11,4,6,9,13,2,11,4,13,2
2023-24,Andhra Pradesh,Bapatla,Kollur,Chilumuru,0,25,15,0,12,28,22,0,18,38,2,0,21,19,0,0,40,1,39,1,39,15,25,27,12,39,1,36,4
2023-24,Andhra Pradesh,Bapatla,Kollur,Donepudi,0,9,12,0,18,3,15,0,6,21,0,10,3,8,0,0,21,0,21,2,19,3,18,21,0,21,0,4,17
2023-24,Andhra Pradesh,Bapatla,Kollur,Chinapulivarru,0,30,11,0,29,12,27,0,14,39,2,3,24,14,0,0,41,0,41,1,40,7,34,41,0,41,0,21,20
2023-24,Andhra Pradesh,Bapatla,Kollur,Ravikampadu,0,75,7,0,43,39,46,0,36,81,1,6,75,1,0,0,82,0,82,9,73,47,35,80,1,78,4,51,31
2023-24,Andhra Pradesh,Bapatla,Kollur,Kollur,0,70,33,1,57,45,67,1,35,100,3,3,54,46,2,0,101,1,102,14,89,74,28,101,1,99,4,64,39
2023-24,Andhra Pradesh,Bapatla,Kollur,Pedalanka,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
2023-24,Andhra Pradesh,Bapatla,Kollur,Ananthavaram,0,14,28,2,36,4,24,0,18,42,0,0,5,37,0,0,42,1,41,33,9,32,10,28,14,26,16,38,4
2023-24,Andhra Pradesh,Bapatla,Korisapadu,Prasangula Padu,0,14,0,0,5,9,14,0,0,13,1,0,13,1,0,0,14,0,14,0,14,13,1,14,0,5,9,14,0
2023-24,Andhra Pradesh,Bapatla,Korisapadu,Rachapudi,0,17,0,0,8,9,15,0,2,17,0,0,16,1,0,0,17,0,17,0,17,12,5,17,0,7,10,16,1
2023-24,Andhra Pradesh,Bapatla,Korisapadu,Pamidi Padu,0,43,3,0,26,20,40,0,6,46,0,2,41,3,0,0,46,0,46,0,46,40,6,46,0,21,25,44,2
2023-24,Andhra Pradesh,Bapatla,Korisapadu,Dyvala Ravuru,0,11,2,0,12,1,9,0,4,13,0,1,11,1,1,0,12,0,13,0,13,11,2,11,2,7,6,9,4
2023-24,Andhra Pradesh,Bapatla,Korisapadu,Pichikalagudipadu,0,4,11,0,15,0,12,0,3,13,2,1,1,13,2,0,13,0,15,0,14,15,0,15,0,10,5,14,1
2023-24,Andhra Pradesh,Bapatla,Korisapadu,Korisapadu,0,30,6,2,32,2,30,0,6,27,9,0,28,8,0,0,36,1,35,0,36,33,3,35,1,22,14,32,4
2023-24,Andhra Pradesh,Bapatla,Korisapadu,Somavarappadu,0,3,1,0,3,1,4,0,0,4,0,1,3,0,0,0,4,0,4,0,4,4,0,4,0,3,1,4,0
2023-24,Andhra Pradesh,Bapatla,Korisapadu,Bodduvani Palem,1,19,26,1,42,2,36,0,10,38,8,4,16,26,0,0,46,0,46,1,45,40,6,44,2,31,15,42,4
2023-24,Andhra Pradesh,Bapatla,Korisapadu,Ravinuthala,0,30,6,0,33,3,31,0,5,32,4,0,30,6,1,0,35,0,36,1,35,34,2,34,2,31,5,33,3
2023-24,Andhra Pradesh,Bapatla,Korisapadu,Anamanamur,0,4,1,1,4,0,5,0,0,5,0,0,4,1,0,0,5,0,5,0,5,5,0,5,0,3,2,5,0
2023-24,Andhra Pradesh,Bapatla,Martur,Nagaraju Palle,0,13,0,0,12,1,10,0,3,9,4,0,13,0,0,0,13,1,12,0,13,3,10,13,0,9,4,9,4
2023-24,Andhra Pradesh,Bapatla,Martur,Martur,0,71,2,0,67,4,66,1,6,60,13,1,53,19,6,0,67,1,72,29,44,50,23,72,1,63,10,69,4
2023-24,Andhra Pradesh,Bapatla,Martur,Dronadula,0,26,0,0,22,4,18,1,7,17,8,0,26,0,0,0,26,3,23,0,26,26,0,26,0,26,0,25,1
2023-24,Andhra Pradesh,Bapatla,Martur,Bolla Palle,0,11,1,0,12,0,10,0,2,7,5,0,12,0,0,0,12,0,12,0,12,3,7,12,0,10,2,12,0
2023-24,Andhra Pradesh,Bapatla,Martur,Bobbe Palle,0,12,0,0,12,0,12,0,0,8,4,0,12,0,0,0,12,1,11,0,12,3,9,10,2,2,10,11,1
2023-24,Andhra Pradesh,Bapatla,Martur,Darsiagraharam,0,10,0,0,6,4,8,0,2,8,1,0,10,0,0,0,10,0,10,0,10,10,0,10,0,7,3,9,1
2023-24,Andhra Pradesh,Bapatla,Martur,Rajupalem,0,20,0,0,18,2,14,0,6,14,6,0,20,0,0,0,20,0,20,0,20,18,2,20,0,13,7,17,3
2023-24,Andhra Pradesh,Bapatla,Martur,Jonna Thali Agraharam,0,13,0,0,12,1,7,0,6,10,3,0,13,0,0,0,13,0,13,0,13,12,1,13,0,12,1,12,1
2023-24,Andhra Pradesh,Bapatla,Martur,Valaparla,0,19,3,0,19,2,18,0,4,19,3,0,22,0,0,0,22,0,22,0,21,6,14,22,0,21,1,17,5
2023-24,Andhra Pradesh,Bapatla,Martur,Konanki,0,24,0,0,24,0,14,1,9,15,9,0,24,0,0,0,24,0,24,0,24,15,8,24,0,21,3,20,4
2023-24,Andhra Pradesh,Bapatla,Martur,Kolala Pudi,0,12,0,0,11,1,10,0,2,11,1,0,12,0,0,0,12,0,12,0,12,7,5,12,0,9,3,11,1
2023-24,Andhra Pradesh,Bapatla,Nagaram,Edupalle,0,42,0,2,20,20,17,0,25,31,11,0,42,0,9,0,33,6,36,39,3,17,25,42,0,16,26,17,25
2023-24,Andhra Pradesh,Bapatla,Nagaram,Pedamatlapudi,0,84,0,2,74,8,15,4,65,68,16,0,84,0,1,27,56,33,51,70,14,45,39,84,0,59,25,66,17
2023-24,Andhra Pradesh,Bapatla,Nagaram,Pedapalle,0,41,0,0,26,15,8,1,32,39,2,0,41,0,0,22,19,9,32,38,3,15,26,41,0,33,8,14,27
2023-24,Andhra Pradesh,Bapatla,Nagaram,Pudiwada,0,39,3,2,21,19,17,0,25,39,3,0,42,0,0,0,42,2,40,35,7,21,21,42,0,36,6,40,2
2023-24,Andhra Pradesh,Bapatla,Nagaram,Eletipalem,0,84,2,1,78,7,45,5,36,67,19,0,83,3,0,0,86,21,65,44,42,10,76,84,2,73,13,59,27
2023-24,Andhra Pradesh,Bapatla,Nagaram,Sivangulapalem,0,5,0,1,0,4,1,0,4,5,0,0,5,0,0,0,5,0,5,4,1,5,0,5,0,5,0,3,2
2023-24,Andhra Pradesh,Bapatla,Nagaram,Allaparru,0,127,0,1,107,19,108,1,18,98,29,1,126,0,2,0,125,41,86,112,15,59,68,127,0,79,48,98,29
2023-24,Andhra Pradesh,Bapatla,Nagaram,Siripudi,0,45,0,1,30,14,8,0,37,40,5,0,45,0,0,1,44,5,40,41,4,22,23,45,0,38,7,33,12
2023-24,Andhra Pradesh,Bapatla,Nagaram,Nagaram,0,52,0,6,31,15,28,1,23,46,6,0,52,0,0,0,52,15,37,35,17,18,34,52,0,42,10,45,7
2023-24,Andhra Pradesh,Bapatla,Nagaram,Pamidimarru,0,27,0,2,2,23,18,2,7,20,7,0,27,0,0,0,27,0,27,27,0,2,25,27,0,22,5,27,0
2023-24,Andhra Pradesh,Bapatla,Nagaram,Dhulipudi,0,141,0,22,62,57,81,3,57,115,26,0,141,0,0,1,140,21,120,93,48,16,125,140,1,121,20,115,26
2023-24,Andhra Pradesh,Bapatla,Nagaram,Thotapalle,0,25,0,0,21,4,20,0,5,22,3,0,25,0,0,0,25,0,25,1,24,2,23,25,0,17,8,22,3
2023-24,Andhra Pradesh,Bapatla,Nagaram,Peddavaram,0,13,0,0,11,2,11,0,2,11,2,0,13,0,0,0,13,0,13,2,11,2,11,13,0,13,0,12,1
2023-24,Andhra Pradesh,Bapatla,Nizampatnam,Adavuladeevi,1,50,38,0,71,18,72,0,17,76,13,4,47,38,1,0,88,9,80,32,57,46,43,89,0,45,44,89,0
2023-24,Andhra Pradesh,Bapatla,Nizampatnam,Pregnam,0,25,1,0,4,22,12,2,12,26,0,0,26,0,1,0,25,2,24,2,19,20,5,26,0,15,11,26,0
2023-24,Andhra Pradesh,Bapatla,Nizampatnam,Dindi,0,21,4,0,21,4,22,1,2,23,2,0,25,0,0,0,25,8,17,2,23,16,9,22,3,17,8,23,2
2023-24,Andhra Pradesh,Bapatla,Nizampatnam,Nizampatnam,0,116,11,0,52,75,96,2,29,123,4,8,102,17,1,0,126,15,112,56,69,74,52,118,9,63,64,105,22
2023-24,Andhra Pradesh,Bapatla,Nizampatnam,Amudalapalli,0,50,3,0,7,46,29,0,24,53,0,0,50,3,0,0,53,2,51,38,14,33,19,45,8,29,24,38,15
2023-24,Andhra Pradesh,Bapatla,Nizampatnam,Kuchinapudi,2,48,49,0,53,46,65,1,33,83,16,9,51,39,0,0,99,6,93,24,75,63,34,95,0,52,47,85,14
2023-24,Andhra Pradesh,Bapatla,Nizampatnam,Pallapatla,0,42,1,0,24,19,30,0,13,42,1,1,42,0,0,8,35,3,40,5,38,18,25,41,2,15,28,43,0
2023-24,Andhra Pradesh,Bapatla,Nizampatnam,Muthupalle Agraharam,0,17,3,1,12,7,11,3,6,19,1,1,17,2,0,0,20,11,9,4,16,4,15,20,0,9,11,15,5
2023-24,Andhra Pradesh,Bapatla,Parchur,Inagallu,0,13,0,0,7,6,12,0,1,12,1,1,12,0,0,0,13,0,13,4,9,4,9,13,0,11,2,8,5
2023-24,Andhra Pradesh,Bapatla,Parchur,Veeranna Palem,0,16,0,4,12,0,14,2,0,15,1,0,16,0,0,0,16,7,9,2,14,7,9,16,0,16,0,11,5
2023-24,Andhra Pradesh,Bapatla,Parchur,Adusumalle,0,8,0,0,7,1,8,0,0,8,0,0,8,0,0,0,8,0,8,0,8,0,8,7,1,7,1,5,3
2023-24,Andhra Pradesh,Bapatla,Parchur,Parchur,0,76,3,3,68,8,77,0,2,72,7,1,76,2,1,0,78,26,53,1,78,7,72,76,3,72,7,45,34
2023-24,Andhra Pradesh,Bapatla,Parchur,Ramanayapalem,0,15,0,0,13,2,15,0,0,15,0,0,15,0,0,0,15,4,11,2,13,1,14,14,1,15,0,8,7
2023-24,Andhra Pradesh,Bapatla,Parchur,Upputur,0,16,2,2,10,6,17,0,1,17,1,0,15,3,0,0,18,5,13,3,15,6,12,18,0,17,1,9,8
2023-24,Andhra Pradesh,Bapatla,Parchur,Garnepudi,0,18,1,1,17,1,16,1,2,19,0,0,19,0,0,0,19,4,15,1,18,2,17,19,0,16,3,11,8
2023-24,Andhra Pradesh,Bapatla,Parchur,Cherukuru,0,16,0,0,15,1,15,0,1,16,0,0,15,1,0,0,16,4,12,5,11,8,8,16,0,16,0,9,7
2023-24,Andhra Pradesh,Bapatla,Parchur,Nuthalapadu,0,24,3,1,21,5,27,0,0,25,2,0,25,2,2,0,25,3,24,0,27,6,21,25,2,25,2,13,14
2023-24,Andhra Pradesh,Bapatla,Parchur,Devara Palle,0,11,0,0,8,3,11,0,0,10,1,0,11,0,0,0,11,0,11,1,10,3,8,10,1,11,0,5,6
2023-24,Andhra Pradesh,Bapatla,Parchur,Edubadu,0,1,1,0,2,0,1,1,0,2,0,0,2,0,0,0,2,0,2,2,0,0,2,2,0,2,0,1,1
2023-24,Andhra Pradesh,Bapatla,Parchur,Gollapudi,0,7,0,0,6,1,7,0,0,7,0,1,6,0,0,0,7,0,7,0,7,0,7,7,0,7,0,3,4
2023-24,Andhra Pradesh,Bapatla,Parchur,Chennubhotla Palem,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
2023-24,Andhra Pradesh,Bapatla,Pittalavanipalem,Allur,0,29,3,0,30,2,21,0,11,29,3,0,32,0,0,0,32,0,32,4,28,8,24,31,1,23,9,27,5
2023-24,Andhra Pradesh,Bapatla,Pittalavanipalem,Sangupalem Kodur,2,12,17,0,29,2,22,0,9,27,4,1,14,16,0,0,31,4,27,30,1,20,10,31,0,28,3,29,2
2023-24,Andhra Pradesh,Bapatla,Pittalavanipalem,Komali,0,32,1,0,30,3,21,1,11,25,8,0,21,12,0,0,33,24,9,25,8,27,5,33,0,31,2,33,0
2023-24,Andhra Pradesh,Bapatla,Pittalavanipalem,Khajipalem,1,23,12,0,30,6,25,2,9,29,7,1,27,8,0,0,36,20,16,32,4,9,27,32,4,26,10,35,1
2023-24,Andhra Pradesh,Bapatla,Pittalavanipalem,Pittalavanipalem,0,151,27,0,155,23,85,15,78,140,38,1,157,20,0,0,178,37,141,132,46,111,67,164,14,120,58,129,49
2023-24,Andhra Pradesh,Bapatla,Pittalavanipalem,Chandole,0,42,21,1,47,15,42,0,21,50,13,0,50,13,0,0,63,11,52,62,1,38,25,56,7,49,14,58,5
2023-24,Andhra Pradesh,Bapatla,Repalle,Kaithepalle,0,37,25,0,52,8,44,2,16,49,13,2,31,29,0,0,62,29,33,29,33,15,47,55,7,52,10,40,22
2023-24,Andhra Pradesh,Bapatla,Repalle,Chodayapalem,0,24,28,0,40,12,48,0,4,47,5,17,23,12,2,0,50,35,17,7,45,11,41,46,6,41,11,46,6
2023-24,Andhra Pradesh,Bapatla,Repalle,Karumuru,0,23,1,0,22,2,21,0,3,20,4,0,20,4,0,0,24,5,19,11,13,21,3,24,0,21,3,22,2
2023-24,Andhra Pradesh,Bapatla,Repalle,Penumudi,0,15,11,0,24,2,24,0,2,25,1,0,14,12,0,0,26,8,18,4,22,5,21,24,2,16,10,21,5
2023-24,Andhra Pradesh,Bapatla,Repalle,Peteru,0,24,35,1,49,8,40,0,19,57,2,3,19,37,0,1,58,17,42,32,27,9,50,58,1,31,28,52,7
2023-24,Andhra Pradesh,Bapatla,Repalle,Uppudi,0,19,10,2,26,1,19,0,10,24,5,0,20,9,0,0,29,7,22,11,18,2,27,27,2,23,6,28,1
2023-24,Andhra Pradesh,Bapatla,Repalle,Bethapudi,0,4,3,0,5,2,6,0,1,7,0,0,4,3,0,0,7,1,6,4,3,5,2,7,0,5,2,7,0
2023-24,Andhra Pradesh,Bapatla,Repalle,Kamarajugadda,0,25,5,0,29,0,26,0,4,26,4,0,24,6,0,0,30,2,28,3,27,18,12,24,6,10,20,14,16
2023-24,Andhra Pradesh,Bapatla,Repalle,Singupalem,0,12,5,0,15,2,13,0,4,16,1,0,10,7,0,0,17,14,3,6,11,5,12,17,0,12,5,15,2
2023-24,Andhra Pradesh,Bapatla,Repalle,Potumeraka,0,16,5,1,15,5,20,0,1,18,3,0,11,10,1,0,20,3,18,5,16,5,16,21,0,17,4,16,4
2023-24,Andhra Pradesh,Bapatla,Repalle,Isukapalle (R),0,12,12,0,19,5,20,0,4,22,2,2,10,12,0,0,24,6,18,22,2,20,4,24,0,15,9,24,0
2023-24,Andhra Pradesh,Bapatla,Repalle,Repalle Town (U),0,1,28,0,14,15,20,0,9,26,3,0,0,29,0,0,29,13,16,1,28,5,23,29,0,16,13,24,4
2023-24,Andhra Pradesh,Bapatla,Repalle,Aravapalle,0,3,9,0,9,3,9,1,2,10,2,0,3,9,0,0,12,0,12,2,10,10,2,12,0,10,2,7,5
2023-24,Andhra Pradesh,Bapatla,Repalle,Nalluru,0,4,18,0,16,6,19,0,3,16,6,0,0,22,0,0,22,17,5,6,16,2,20,22,0,5,17,17,5
2023-24,Andhra Pradesh,Bapatla,Repalle,Gangadipalem,0,49,40,1,82,5,70,1,18,77,12,1,41,47,19,0,70,33,56,44,45,20,69,86,3,64,25,85,4
2023-24,Andhra Pradesh,Bapatla,Repalle,Chatragadda,0,3,25,0,14,14,22,0,6,25,3,0,4,24,0,0,28,6,22,14,14,14,14,28,0,3,25,26,2
2023-24,Andhra Pradesh,Bapatla,Santhamaguluru,Kopparam,0,23,0,0,18,5,22,0,1,9,14,0,22,1,0,0,23,1,22,0,23,19,4,23,0,18,5,23,0
2023-24,Andhra Pradesh,Bapatla,Santhamaguluru,Elchur,0,61,1,0,36,23,62,0,0,21,41,0,60,2,0,0,62,0,62,2,60,37,25,61,1,49,13,3,55
2023-24,Andhra Pradesh,Bapatla,Santhamaguluru,Kommala Padu,0,22,0,0,17,5,22,0,0,10,12,0,22,0,8,0,14,0,22,0,22,6,16,22,0,18,4,13,9
2023-24,Andhra Pradesh,Bapatla,Santhamaguluru,Kunduru (East),0,3,0,0,0,3,2,0,1,1,2,0,3,0,0,0,3,0,3,0,3,2,1,3,0,2,1,3,0
2023-24,Andhra Pradesh,Bapatla,Santhamaguluru,Gurijepalle,0,21,0,0,17,1,21,0,0,9,12,0,21,0,1,0,20,1,20,1,20,21,0,21,0,12,9,19,0
2023-24,Andhra Pradesh,Bapatla,Santhamaguluru,Tangedu Malli,0,6,0,2,3,1,6,0,0,4,2,0,6,0,0,0,6,0,6,1,5,4,2,3,3,6,0,3,3
2023-24,Andhra Pradesh,Bapatla,Santhamaguluru,Kamepalle,0,18,0,0,14,2,18,0,0,7,11,0,18,0,0,0,18,0,18,0,18,18,0,18,0,12,6,17,0
2023-24,Andhra Pradesh,Bapatla,Santhamaguluru,Vellala Cheruvu,0,21,2,0,18,5,22,1,0,18,5,0,23,0,0,0,23,1,22,7,16,6,17,19,4,19,4,14,7
2023-24,Andhra Pradesh,Bapatla,Santhamaguluru,Kunduru (West),0,21,0,1,11,9,17,0,4,7,14,0,20,1,0,0,21,1,19,0,21,11,10,21,0,17,4,14,7
2023-24,Andhra Pradesh,Bapatla,Santhamaguluru,Santhamaguluru,0,192,2,53,53,87,170,5,19,121,73,0,192,2,8,0,186,8,186,32,162,88,106,178,16,158,36,133,61
2023-24,Andhra Pradesh,Bapatla,Tsundur,Manduru,0,32,18,1,40,9,38,0,12,44,6,1,28,21,0,0,50,6,44,46,4,33,17,50,0,47,3,48,2
2023-24,Andhra Pradesh,Bapatla,Tsundur,Edlapalle,0,83,12,0,88,7,64,0,31,65,30,0,94,1,0,0,95,1,94,60,34,70,25,95,0,75,20,80,15
2023-24,Andhra Pradesh,Bapatla,Tsundur,Thottempudi,3,23,21,0,43,4,30,0,17,35,12,5,22,20,0,0,47,13,34,3,44,24,22,47,0,19,28,36,11
2023-24,Andhra Pradesh,Bapatla,Tsundur,Chinaparimi,0,42,5,0,45,2,35,4,8,41,6,0,35,12,0,0,47,2,45,30,17,36,10,47,0,38,9,47,0
2023-24,Andhra Pradesh,Bapatla,Tsundur,Pedagadelavarru,0,28,19,0,41,6,38,0,9,35,12,0,21,26,0,0,47,0,47,45,2,45,2,47,0,38,9,47,0
2023-24,Andhra Pradesh,Bapatla,Tsundur,Vetapalem,0,28,0,0,28,0,26,0,2,16,12,2,26,0,0,0,28,0,28,3,25,20,8,28,0,18,10,14,14
2023-24,Andhra Pradesh,Bapatla,Tsundur,Modukuru,0,73,21,1,58,35,67,0,27,87,7,0,63,31,0,0,94,39,55,71,23,78,16,94,0,82,12,93,1
2023-24,Andhra Pradesh,Bapatla,Tsundur,Tsundur,1,92,38,0,109,22,93,0,38,109,22,2,93,36,0,0,131,49,82,4,127,75,55,131,0,90,41,77,48
2023-24,Andhra Pradesh,Bapatla,Tsundur,Kothapalle Narikellapalle,0,33,0,0,31,2,23,1,9,24,9,0,33,0,0,0,33,0,33,2,31,27,6,33,0,23,10,21,12
2023-24,Andhra Pradesh,Bapatla,Tsundur,Alapadu,0,46,11,0,52,5,38,0,19,41,16,2,46,9,0,0,57,0,57,13,43,30,27,54,3,39,18,51,6
2023-24,Andhra Pradesh,Bapatla,Tsundur,Penugudurupadu,0,16,34,0,43,7,24,1,25,45,5,0,2,48,0,0,50,2,48,47,3,47,2,50,0,35,15,49,1
2023-24,Andhra Pradesh,Bapatla,Tsundur,Valiveru,0,4,50,0,36,18,35,0,19,45,9,0,4,50,0,0,54,1,53,51,3,51,3,54,0,33,21,54,0
2023-24,Andhra Pradesh,Bapatla,Vemuru,Penumarru,0,41,7,0,46,2,32,0,16,45,3,4,39,5,1,0,47,4,44,3,45,5,43,48,0,43,5,48,0
2023-24,Andhra Pradesh,Bapatla,Vemuru,Pothumarru,5,2,12,0,14,5,15,0,4,17,2,5,2,12,0,0,19,0,19,13,6,4,15,19,0,13,6,17,2
2023-24,Andhra Pradesh,Bapatla,Vemuru,Balijepalle,0,18,8,0,26,0,23,0,3,26,0,2,7,17,0,0,26,2,24,4,22,16,10,26,0,20,6,26,0
2023-24,Andhra Pradesh,Bapatla,Vemuru,Jampani,0,81,25,0,89,16,66,0,40,89,17,0,57,49,0,0,106,2,104,69,37,11,95,106,0,80,26,104,2
2023-24,Andhra Pradesh,Bapatla,Vemuru,Peravalipalem,0,33,14,0,43,4,44,0,3,43,4,10,27,10,1,0,46,6,41,25,22,15,32,44,3,31,16,47,0
2023-24,Andhra Pradesh,Bapatla,Vemuru,Vemuru,3,59,76,0,116,22,87,0,51,112,26,7,43,88,0,0,138,6,132,88,50,35,103,136,2,125,13,123,15
2023-24,Andhra Pradesh,Bapatla,Vemuru,Chavali,0,54,40,0,89,4,69,0,25,76,18,28,49,17,0,0,94,3,91,46,48,21,73,84,10,72,22,85,9
2023-24,Andhra Pradesh,Bapatla,Vemuru,Abbanagudavalli,0,15,14,1,26,2,27,0,2,28,1,5,10,14,0,0,29,0,29,15,14,18,10,29,0,21,8,29,0
2023-24,Andhra Pradesh,Bapatla,Vemuru,Kuchallapadu,0,7,5,0,12,0,11,0,1,11,1,3,4,5,0,0,12,1,11,0,12,10,2,12,0,6,6,12,0
2023-24,Andhra Pradesh,Bapatla,Vemuru,Peravali,0,46,2,0,46,2,39,0,9,40,8,0,42,6,0,0,48,4,44,36,12,1,47,46,2,40,8,45,3
2023-24,Andhra Pradesh,Bapatla,Vemuru,Varahapuram,0,2,10,0,10,2,9,0,3,11,1,4,1,7,0,0,12,5,7,9,3,6,6,12,0,10,2,12,0
2023-24,Andhra Pradesh,Bapatla,Vemuru,Chadalawada,0,10,8,0,18,0,16,0,2,17,1,4,7,7,0,0,18,2,16,1,17,14,4,18,0,15,3,18,0
2023-24,Andhra Pradesh,Bapatla,Vetapalem,Nayani Palle,0,11,1,0,8,3,7,0,5,9,3,0,11,1,0,0,12,0,12,3,9,10,1,10,2,7,5,9,3
2023-24,Andhra Pradesh,Bapatla,Vetapalem,Pandilla Palle,0,12,7,0,12,7,10,0,9,14,5,0,9,10,0,0,19,11,8,13,6,15,4,19,0,14,5,12,7
2023-24,Andhra Pradesh,Bapatla,Vetapalem,Vetapalem (Ct),0,44,13,0,47,10,29,0,28,44,13,0,40,17,0,0,57,22,35,52,5,34,20,52,5,41,16,40,16
2023-24,Andhra Pradesh,Bapatla,Vetapalem,Pullari Palem,0,11,0,0,3,8,4,0,7,7,4,0,11,0,0,0,11,0,11,11,0,7,4,10,1,6,5,4,7
2023-24,Andhra Pradesh,Bapatla,Vetapalem,Kotha Peta (Part),0,35,4,0,30,9,8,0,31,33,6,0,33,6,1,0,38,6,33,30,9,24,13,37,2,29,10,14,25
2023-24,Andhra Pradesh,Bapatla,Yddana Pudi,Enamadala,0,3,0,0,0,3,3,0,0,3,0,0,3,0,0,0,3,0,3,0,0,0,3,3,0,3,0,3,0
2023-24,Andhra Pradesh,Bapatla,Yddana Pudi,Poluru,0,38,0,0,29,9,30,3,5,26,12,0,38,0,0,0,38,5,33,1,37,10,28,38,0,18,20,24,14
2023-24,Andhra Pradesh,Bapatla,Yddana Pudi,Yeddanapudi,0,37,0,0,36,1,34,0,3,32,5,0,37,0,2,0,35,3,34,0,36,13,24,37,0,12,25,19,18
2023-24,Andhra Pradesh,Bapatla,Yddana Pudi,Jagarlamudi,0,18,0,0,15,3,17,0,1,13,5,0,18,0,0,0,18,2,16,0,18,9,9,18,0,7,11,10,8
2023-24,Andhra Pradesh,Bapatla,Yddana Pudi,Gannavaram,0,16,0,0,14,2,16,0,0,15,1,0,16,0,0,0,16,2,14,5,9,9,7,15,1,13,3,10,6
2023-24,Andhra Pradesh,Bapatla,Yddana Pudi,Punuru,0,35,0,0,32,3,35,0,0,28,7,0,35,0,0,0,35,4,31,14,19,8,27,35,0,30,5,29,6
2023-24,Andhra Pradesh,Bapatla,Yddana Pudi,Ananthavaram,0,22,1,0,17,6,23,0,0,16,7,0,23,0,0,0,23,0,23,1,20,3,20,22,1,15,8,11,12
2023-24,Andhra Pradesh,Chittoor,Baireddipalle,Baireddipalle,0,21,4,12,3,10,5,4,16,19,6,2,21,2,0,0,25,0,25,12,13,17,8,25,0,24,1,22,3
2023-24,Andhra Pradesh,Chittoor,Baireddipalle,Chappidipalle,0,15,8,21,1,1,11,2,10,22,1,4,15,4,0,0,22,0,22,14,9,18,5,22,1,19,4,16,7
2023-24,Andhra Pradesh,Chittoor,Baireddipalle,Pathurnatham,0,23,11,25,0,9,13,0,21,31,3,3,22,9,0,0,33,0,34,28,6,26,8,32,2,31,3,22,12
2023-24,Andhra Pradesh,Chittoor,Baireddipalle,Belupalle,0,24,4,9,6,13,15,2,11,22,6,1,24,3,0,0,28,0,27,18,10,17,11,27,1,25,3,27,1
2023-24,Andhra Pradesh,Chittoor,Baireddipalle,Alapalle,0,12,14,21,3,2,14,0,12,22,4,1,11,14,0,1,25,0,26,19,7,20,6,25,0,24,2,23,3
2023-24,Andhra Pradesh,Chittoor,Baireddipalle,Kambhampalle,0,13,7,13,0,7,7,2,11,17,3,1,13,6,0,0,20,0,20,10,10,16,4,19,1,18,2,12,8
